No,CPM,logFC,signif,CPM1
4054,80.62717749,0.526587499,FALSE,6.333194314
4055,80.62717749,0.526587499,FALSE,6.333194314
4056,80.62717749,0.526587499,FALSE,6.333194314
4057,80.62717749,0.526587499,FALSE,6.333194314
4058,80.62717749,0.526587499,FALSE,6.333194314
4059,80.62717749,0.526587499,FALSE,6.333194314
4060,80.62717749,0.526587499,FALSE,6.333194314
4061,80.62717749,0.526587499,FALSE,6.333194314
4062,80.62717749,0.526587499,FALSE,6.333194314
4063,80.62717749,0.526587499,FALSE,6.333194314
4064,80.62717749,0.526587499,FALSE,6.333194314
4065,80.62717749,0.526587499,FALSE,6.333194314
4066,80.62717749,0.526587499,FALSE,6.333194314
4067,80.62717749,0.526587499,FALSE,6.333194314
4068,80.62717749,0.526587499,FALSE,6.333194314
4069,80.62717749,0.526587499,FALSE,6.333194314
4070,80.62717749,0.526587499,FALSE,6.333194314
4071,80.62717749,0.526587499,FALSE,6.333194314
4072,80.62717749,0.526587499,FALSE,6.333194314
4073,80.62717749,0.526587499,FALSE,6.333194314
4074,80.62717749,0.526587499,FALSE,6.333194314
4075,80.62717749,0.526587499,FALSE,6.333194314
4076,80.62717749,0.526587499,FALSE,6.333194314
4077,80.62717749,0.526587499,FALSE,6.333194314
4078,80.62717749,0.526587499,FALSE,6.333194314
4079,80.62717749,0.526587499,FALSE,6.333194314
4080,80.62717749,0.526587499,FALSE,6.333194314
4081,80.62717749,0.526587499,FALSE,6.333194314
4082,80.62717749,0.526587499,FALSE,6.333194314
4083,80.62717749,0.526587499,FALSE,6.333194314
4084,80.62717749,0.526587499,FALSE,6.333194314
4085,80.62717749,0.526587499,FALSE,6.333194314
4086,80.62717749,0.526587499,FALSE,6.333194314
4087,80.62717749,0.526587499,FALSE,6.333194314
4088,80.62717749,0.526587499,FALSE,6.333194314
4089,80.62717749,0.526587499,FALSE,6.333194314
4090,80.62717749,0.526587499,FALSE,6.333194314
4091,80.62717749,0.526587499,FALSE,6.333194314
4092,80.62717749,0.526587499,FALSE,6.333194314
4093,80.62717749,0.526587499,FALSE,6.333194314
4094,80.62717749,0.526587499,FALSE,6.333194314
4095,80.62717749,0.526587499,FALSE,6.333194314
4096,80.62717749,0.526587499,FALSE,6.333194314
4097,80.62717749,0.526587499,FALSE,6.333194314
4098,80.62717749,0.526587499,FALSE,6.333194314
4099,80.62717749,0.526587499,FALSE,6.333194314
4100,123.3677026,0.534256081,FALSE,6.946820939
4101,129.5605336,0.464662085,FALSE,7.017482505
4102,94.99694115,0.690002951,FALSE,6.569809155
4103,80.61525821,0.521281968,FALSE,6.332981021
4104,80.61525821,0.521281968,FALSE,6.332981021
4105,80.61525821,0.521281968,FALSE,6.332981021
4106,80.61525821,0.521281968,FALSE,6.332981021
4107,80.61525821,0.521281968,FALSE,6.332981021
4108,80.61525821,0.521281968,FALSE,6.332981021
4109,80.61525821,0.521281968,FALSE,6.332981021
4110,80.61525821,0.521281968,FALSE,6.332981021
4111,80.61525821,0.521281968,FALSE,6.332981021
4112,80.61525821,0.521281968,FALSE,6.332981021
4113,80.61525821,0.521281968,FALSE,6.332981021
4114,80.61525821,0.521281968,FALSE,6.332981021
4115,80.61525821,0.521281968,FALSE,6.332981021
4116,80.61525821,0.521281968,FALSE,6.332981021
4117,80.61525821,0.521281968,FALSE,6.332981021
4118,80.61525821,0.521281968,FALSE,6.332981021
4119,80.61525821,0.521281968,FALSE,6.332981021
4120,80.61525821,0.521281968,FALSE,6.332981021
4121,80.61525821,0.521281968,FALSE,6.332981021
4122,80.61525821,0.521281968,FALSE,6.332981021
4123,80.61525821,0.521281968,FALSE,6.332981021
4124,80.61525821,0.521281968,FALSE,6.332981021
4125,80.61525821,0.521281968,FALSE,6.332981021
4126,80.61525821,0.521281968,FALSE,6.332981021
4127,80.61525821,0.521281968,FALSE,6.332981021
4128,80.61525821,0.521281968,FALSE,6.332981021
4129,80.61525821,0.521281968,FALSE,6.332981021
4130,80.61525821,0.521281968,FALSE,6.332981021
4131,80.61525821,0.521281968,FALSE,6.332981021
4132,80.61525821,0.521281968,FALSE,6.332981021
4133,80.61525821,0.521281968,FALSE,6.332981021
4134,80.61525821,0.521281968,FALSE,6.332981021
4135,80.61525821,0.521281968,FALSE,6.332981021
4136,80.61525821,0.521281968,FALSE,6.332981021
4137,80.61525821,0.521281968,FALSE,6.332981021
4138,80.61525821,0.521281968,FALSE,6.332981021
4139,80.61525821,0.521281968,FALSE,6.332981021
4140,80.61525821,0.521281968,FALSE,6.332981021
4141,80.61525821,0.521281968,FALSE,6.332981021
4142,80.61525821,0.521281968,FALSE,6.332981021
4143,80.61525821,0.521281968,FALSE,6.332981021
4144,80.61525821,0.521281968,FALSE,6.332981021
4145,80.61525821,0.521281968,FALSE,6.332981021
4146,80.61525821,0.521281968,FALSE,6.332981021
4147,80.61525821,0.521281968,FALSE,6.332981021
4148,80.61525821,0.521281968,FALSE,6.332981021
4149,80.61525821,0.521281968,FALSE,6.332981021
4150,80.61525821,0.521281968,FALSE,6.332981021
4151,80.61525821,0.521281968,FALSE,6.332981021
4152,80.61525821,0.521281968,FALSE,6.332981021
4153,80.61525821,0.521281968,FALSE,6.332981021
4154,80.61525821,0.521281968,FALSE,6.332981021
4155,80.61525821,0.521281968,FALSE,6.332981021
4156,80.61525821,0.521281968,FALSE,6.332981021
4157,80.61525821,0.521281968,FALSE,6.332981021
4158,80.61525821,0.521281968,FALSE,6.332981021
4159,80.61525821,0.521281968,FALSE,6.332981021
4160,80.61525821,0.521281968,FALSE,6.332981021
4161,80.61525821,0.521281968,FALSE,6.332981021
4162,80.61525821,0.521281968,FALSE,6.332981021
4163,80.61525821,0.521281968,FALSE,6.332981021
4164,80.61525821,0.521281968,FALSE,6.332981021
4165,80.61525821,0.521281968,FALSE,6.332981021
4166,80.61525821,0.521281968,FALSE,6.332981021
4167,80.61525821,0.521281968,FALSE,6.332981021
4168,80.61525821,0.521281968,FALSE,6.332981021
4169,80.61525821,0.521281968,FALSE,6.332981021
4170,80.61525821,0.521281968,FALSE,6.332981021
4171,80.61525821,0.521281968,FALSE,6.332981021
4172,80.61525821,0.521281968,FALSE,6.332981021
4173,80.61525821,0.521281968,FALSE,6.332981021
4174,80.61525821,0.521281968,FALSE,6.332981021
4175,80.61525821,0.521281968,FALSE,6.332981021
4176,80.61525821,0.521281968,FALSE,6.332981021
4177,80.61525821,0.521281968,FALSE,6.332981021
4178,80.61525821,0.521281968,FALSE,6.332981021
4179,80.61525821,0.521281968,FALSE,6.332981021
4180,80.61525821,0.521281968,FALSE,6.332981021
4181,80.61525821,0.521281968,FALSE,6.332981021
4182,80.61525821,0.521281968,FALSE,6.332981021
4183,80.61525821,0.521281968,FALSE,6.332981021
4184,80.61525821,0.521281968,FALSE,6.332981021
4185,80.61525821,0.521281968,FALSE,6.332981021
4186,80.61525821,0.521281968,FALSE,6.332981021
4187,80.61525821,0.521281968,FALSE,6.332981021
4188,80.61525821,0.521281968,FALSE,6.332981021
4189,80.61525821,0.521281968,FALSE,6.332981021
4190,80.61525821,0.521281968,FALSE,6.332981021
4191,80.61525821,0.521281968,FALSE,6.332981021
4192,80.61525821,0.521281968,FALSE,6.332981021
4193,80.61525821,0.521281968,FALSE,6.332981021
4194,80.61525821,0.521281968,FALSE,6.332981021
4195,80.61525821,0.521281968,FALSE,6.332981021
4196,80.61525821,0.521281968,FALSE,6.332981021
4197,80.61525821,0.521281968,FALSE,6.332981021
4198,80.61525821,0.521281968,FALSE,6.332981021
4199,80.61525821,0.521281968,FALSE,6.332981021
4200,80.61525821,0.521281968,FALSE,6.332981021
4201,80.61525821,0.521281968,FALSE,6.332981021
4202,80.61525821,0.521281968,FALSE,6.332981021
4203,80.61525821,0.521281968,FALSE,6.332981021
4204,80.61525821,0.521281968,FALSE,6.332981021
4205,80.61525821,0.521281968,FALSE,6.332981021
4206,80.61525821,0.521281968,FALSE,6.332981021
4207,80.61525821,0.521281968,FALSE,6.332981021
4208,80.61525821,0.521281968,FALSE,6.332981021
4209,136.4062276,0.440827085,FALSE,7.091765702
4210,306.4622587,-0.416402519,FALSE,8.259565604
4211,291.5576244,-0.286880084,FALSE,8.18763724
4212,106.7781795,-0.583820899,FALSE,6.738473047
4213,288.8432163,-0.292145659,FALSE,8.174142802
4214,97.00066481,-0.680346242,FALSE,6.59992273
4215,80.68706095,-0.534624063,FALSE,6.334265435
4216,157.7456404,-0.379895635,FALSE,7.301456324
4217,337.1817817,-0.26733728,FALSE,8.397382778
4218,101.6534601,0.61190398,FALSE,6.667515512
4219,101.6534504,0.611903172,FALSE,6.667515375
4220,101.6533711,0.611896595,FALSE,6.66751425
4221,80.67968471,-0.531279015,FALSE,6.334133541
4222,272.1754729,-0.347730658,FALSE,8.088393254
4223,101.6365212,0.610474696,FALSE,6.667275091
4224,521.7553379,-0.211599842,FALSE,9.027229645
4225,80.66641802,-0.525441372,FALSE,6.33389629
4226,97.04218621,-0.672857244,FALSE,6.600540147
4227,80.57956657,0.514121371,FALSE,6.33234214
4228,172.0054613,0.40243045,FALSE,7.426310562
4229,80.57882738,0.512776467,FALSE,6.332328906
4230,80.57882738,0.512776467,FALSE,6.332328906
4231,80.57882738,0.512776467,FALSE,6.332328906
4232,80.57882738,0.512776467,FALSE,6.332328906
4233,80.57882738,0.512776467,FALSE,6.332328906
4234,80.57882738,0.512776467,FALSE,6.332328906
4235,80.57902159,0.51084557,FALSE,6.332332383
4236,80.57902159,0.51084557,FALSE,6.332332383
4237,80.57902159,0.51084557,FALSE,6.332332383
4238,80.57902159,0.51084557,FALSE,6.332332383
4239,80.57902159,0.51084557,FALSE,6.332332383
4240,80.57902159,0.51084557,FALSE,6.332332383
4241,80.57902159,0.51084557,FALSE,6.332332383
4242,80.57902159,0.51084557,FALSE,6.332332383
4243,80.57902159,0.51084557,FALSE,6.332332383
4244,80.57902159,0.51084557,FALSE,6.332332383
4245,80.57902159,0.51084557,FALSE,6.332332383
4246,80.57902159,0.51084557,FALSE,6.332332383
4247,80.57902159,0.51084557,FALSE,6.332332383
4248,139.4526054,-0.45717369,FALSE,7.123631078
4249,80.57551941,0.512190467,FALSE,6.332269678
4250,80.57551941,0.512190467,FALSE,6.332269678
4251,80.66001346,-0.522761896,FALSE,6.333781741
4252,80.57476386,0.510849232,FALSE,6.33225615
4253,80.57476386,0.510849232,FALSE,6.33225615
4254,122.1644716,0.522265701,FALSE,6.932680965
4255,80.57491928,0.508923812,FALSE,6.332258933
4256,80.57491928,0.508923812,FALSE,6.332258933
4257,80.57491928,0.508923812,FALSE,6.332258933
4258,80.57491928,0.508923812,FALSE,6.332258933
4259,80.57491928,0.508923812,FALSE,6.332258933
4260,80.57491928,0.508923812,FALSE,6.332258933
4261,80.57491928,0.508923812,FALSE,6.332258933
4262,80.57491928,0.508923812,FALSE,6.332258933
4263,80.57491928,0.508923812,FALSE,6.332258933
4264,80.57491928,0.508923812,FALSE,6.332258933
4265,80.57491928,0.508923812,FALSE,6.332258933
4266,80.57491928,0.508923812,FALSE,6.332258933
4267,80.57491928,0.508923812,FALSE,6.332258933
4268,80.57491928,0.508923812,FALSE,6.332258933
4269,80.57491928,0.508923812,FALSE,6.332258933
4270,80.57491928,0.508923812,FALSE,6.332258933
4271,129.8237623,0.462323966,FALSE,7.020410661
4272,213.1842393,-0.350733415,FALSE,7.735956974
4273,94.97648167,0.674631819,FALSE,6.569498409
4274,80.65034918,-0.518191965,FALSE,6.333608875
4275,204.3796473,-0.300070932,FALSE,7.675107726
4276,356.8204466,-0.271234,FALSE,8.479054477
4277,1115.007194,0.296409266,FALSE,10.1228373
4278,157.6317447,-0.389061863,FALSE,7.300414291
4279,80.5725708,0.502101875,FALSE,6.332216883
4280,80.5725708,0.502101875,FALSE,6.332216883
4281,80.5725708,0.502101875,FALSE,6.332216883
4282,80.5725708,0.502101875,FALSE,6.332216883
4283,80.5725708,0.502101875,FALSE,6.332216883
4284,80.5725708,0.502101875,FALSE,6.332216883
4285,80.5725708,0.502101875,FALSE,6.332216883
4286,80.5725708,0.502101875,FALSE,6.332216883
4287,80.5725708,0.502101875,FALSE,6.332216883
4288,80.5725708,0.502101875,FALSE,6.332216883
4289,80.5725708,0.502101875,FALSE,6.332216883
4290,80.5725708,0.502101875,FALSE,6.332216883
4291,80.5725708,0.502101875,FALSE,6.332216883
4292,80.5725708,0.502101875,FALSE,6.332216883
4293,80.5725708,0.502101875,FALSE,6.332216883
4294,80.5725708,0.502101875,FALSE,6.332216883
4295,80.5725708,0.502101875,FALSE,6.332216883
4296,80.5725708,0.502101875,FALSE,6.332216883
4297,80.5725708,0.502101875,FALSE,6.332216883
4298,80.5725708,0.502101875,FALSE,6.332216883
4299,80.5725708,0.502101875,FALSE,6.332216883
4300,80.5725708,0.502101875,FALSE,6.332216883
4301,80.5725708,0.502101875,FALSE,6.332216883
4302,80.5725708,0.502101875,FALSE,6.332216883
4303,80.5725708,0.502101875,FALSE,6.332216883
4304,80.5725708,0.502101875,FALSE,6.332216883
4305,80.5725708,0.502101875,FALSE,6.332216883
4306,80.5725708,0.502101875,FALSE,6.332216883
4307,80.5725708,0.502101875,FALSE,6.332216883
4308,80.5725708,0.502101875,FALSE,6.332216883
4309,80.5725708,0.502101875,FALSE,6.332216883
4310,80.5725708,0.502101875,FALSE,6.332216883
4311,80.5725708,0.502101875,FALSE,6.332216883
4312,80.5725708,0.502101875,FALSE,6.332216883
4313,80.5725708,0.502101875,FALSE,6.332216883
4314,80.5725708,0.502101875,FALSE,6.332216883
4315,80.5725708,0.502101875,FALSE,6.332216883
4316,80.5725708,0.502101875,FALSE,6.332216883
4317,80.5725708,0.502101875,FALSE,6.332216883
4318,80.5725708,0.502101875,FALSE,6.332216883
4319,80.5725708,0.502101875,FALSE,6.332216883
4320,80.5725708,0.502101875,FALSE,6.332216883
4321,80.5725708,0.502101875,FALSE,6.332216883
4322,80.5725708,0.502101875,FALSE,6.332216883
4323,80.5725708,0.502101875,FALSE,6.332216883
4324,80.5725708,0.502101875,FALSE,6.332216883
4325,80.5725708,0.502101875,FALSE,6.332216883
4326,80.5725708,0.502101875,FALSE,6.332216883
4327,80.5725708,0.502101875,FALSE,6.332216883
4328,80.5725708,0.502101875,FALSE,6.332216883
4329,80.5725708,0.502101875,FALSE,6.332216883
4330,80.5725708,0.502101875,FALSE,6.332216883
4331,80.5725708,0.502101875,FALSE,6.332216883
4332,80.5725708,0.502101875,FALSE,6.332216883
4333,80.5725708,0.502101875,FALSE,6.332216883
4334,80.5725708,0.502101875,FALSE,6.332216883
4335,80.5725708,0.502101875,FALSE,6.332216883
4336,80.5725708,0.502101875,FALSE,6.332216883
4337,80.5725708,0.502101875,FALSE,6.332216883
4338,80.5725708,0.502101875,FALSE,6.332216883
4339,80.5725708,0.502101875,FALSE,6.332216883
4340,80.5725708,0.502101875,FALSE,6.332216883
4341,80.5725708,0.502101875,FALSE,6.332216883
4342,80.5725708,0.502101875,FALSE,6.332216883
4343,80.5725708,0.502101875,FALSE,6.332216883
4344,80.5725708,0.502101875,FALSE,6.332216883
4345,80.5725708,0.502101875,FALSE,6.332216883
4346,80.5725708,0.502101875,FALSE,6.332216883
4347,80.5725708,0.502101875,FALSE,6.332216883
4348,80.5725708,0.502101875,FALSE,6.332216883
4349,80.5725708,0.502101875,FALSE,6.332216883
4350,80.5725708,0.502101875,FALSE,6.332216883
4351,80.5725708,0.502101875,FALSE,6.332216883
4352,80.5725708,0.502101875,FALSE,6.332216883
4353,80.5725708,0.502101875,FALSE,6.332216883
4354,80.5725708,0.502101875,FALSE,6.332216883
4355,80.5725708,0.502101875,FALSE,6.332216883
4356,80.5725708,0.502101875,FALSE,6.332216883
4357,80.5725708,0.502101875,FALSE,6.332216883
4358,80.5725708,0.502101875,FALSE,6.332216883
4359,80.5725708,0.502101875,FALSE,6.332216883
4360,80.5725708,0.502101875,FALSE,6.332216883
4361,80.5725708,0.502101875,FALSE,6.332216883
4362,80.5725708,0.502101875,FALSE,6.332216883
4363,80.5725708,0.502101875,FALSE,6.332216883
4364,80.5725708,0.502101875,FALSE,6.332216883
4365,80.5725708,0.502101875,FALSE,6.332216883
4366,80.5725708,0.502101875,FALSE,6.332216883
4367,80.5725708,0.502101875,FALSE,6.332216883
4368,80.5725708,0.502101875,FALSE,6.332216883
4369,80.5725708,0.502101875,FALSE,6.332216883
4370,80.5725708,0.502101875,FALSE,6.332216883
4371,80.5725708,0.502101875,FALSE,6.332216883
4372,80.5725708,0.502101875,FALSE,6.332216883
4373,80.5725708,0.502101875,FALSE,6.332216883
4374,80.5725708,0.502101875,FALSE,6.332216883
4375,80.5725708,0.502101875,FALSE,6.332216883
4376,80.5725708,0.502101875,FALSE,6.332216883
4377,80.5725708,0.502101875,FALSE,6.332216883
4378,80.5725708,0.502101875,FALSE,6.332216883
4379,80.5725708,0.502101875,FALSE,6.332216883
4380,80.5725708,0.502101875,FALSE,6.332216883
4381,80.5725708,0.502101875,FALSE,6.332216883
4382,80.5725708,0.502101875,FALSE,6.332216883
4383,80.5725708,0.502101875,FALSE,6.332216883
4384,80.5725708,0.502101875,FALSE,6.332216883
4385,80.5725708,0.502101875,FALSE,6.332216883
4386,80.5725708,0.502101875,FALSE,6.332216883
4387,80.5725708,0.502101875,FALSE,6.332216883
4388,80.5725708,0.502101875,FALSE,6.332216883
4389,80.5725708,0.502101875,FALSE,6.332216883
4390,80.5725708,0.502101875,FALSE,6.332216883
4391,80.5725708,0.502101875,FALSE,6.332216883
4392,80.5725708,0.502101875,FALSE,6.332216883
4393,80.5725708,0.502101875,FALSE,6.332216883
4394,94.97439755,0.67302237,FALSE,6.56946675
4395,495.7690623,-0.252534333,FALSE,8.953524435
4396,773.2910451,-0.175241577,FALSE,9.594867696
4397,1001.866843,-0.203311648,FALSE,9.968475059
4398,127.1458265,-0.468917365,FALSE,6.990340297
4399,80.56839352,0.500209885,FALSE,6.332142084
4400,80.56839352,0.500209885,FALSE,6.332142084
4401,80.56839352,0.500209885,FALSE,6.332142084
4402,80.56839352,0.500209885,FALSE,6.332142084
4403,80.56839352,0.500209885,FALSE,6.332142084
4404,80.56839352,0.500209885,FALSE,6.332142084
4405,80.56839352,0.500209885,FALSE,6.332142084
4406,80.56839352,0.500209885,FALSE,6.332142084
4407,80.56839352,0.500209885,FALSE,6.332142084
4408,80.56839352,0.500209885,FALSE,6.332142084
4409,80.56839352,0.500209885,FALSE,6.332142084
4410,80.56839352,0.500209885,FALSE,6.332142084
4411,80.56839352,0.500209885,FALSE,6.332142084
4412,80.56839352,0.500209885,FALSE,6.332142084
4413,80.56839352,0.500209885,FALSE,6.332142084
4414,80.56839352,0.500209885,FALSE,6.332142084
4415,80.56839352,0.500209885,FALSE,6.332142084
4416,80.56839352,0.500209885,FALSE,6.332142084
4417,80.56839352,0.500209885,FALSE,6.332142084
4418,80.56839352,0.500209885,FALSE,6.332142084
4419,80.56839352,0.500209885,FALSE,6.332142084
4420,80.56839352,0.500209885,FALSE,6.332142084
4421,80.56839352,0.500209885,FALSE,6.332142084
4422,80.56839352,0.500209885,FALSE,6.332142084
4423,80.56839352,0.500209885,FALSE,6.332142084
4424,80.56839352,0.500209885,FALSE,6.332142084
4425,80.56839352,0.500209885,FALSE,6.332142084
4426,80.56839352,0.500209885,FALSE,6.332142084
4427,80.56839352,0.500209885,FALSE,6.332142084
4428,80.56839352,0.500209885,FALSE,6.332142084
4429,80.56839352,0.500209885,FALSE,6.332142084
4430,80.56839352,0.500209885,FALSE,6.332142084
4431,80.56839352,0.500209885,FALSE,6.332142084
4432,80.56839352,0.500209885,FALSE,6.332142084
4433,80.56839352,0.500209885,FALSE,6.332142084
4434,80.56839352,0.500209885,FALSE,6.332142084
4435,80.56839352,0.500209885,FALSE,6.332142084
4436,80.56839352,0.500209885,FALSE,6.332142084
4437,80.56839352,0.500209885,FALSE,6.332142084
4438,80.56839352,0.500209885,FALSE,6.332142084
4439,80.56839352,0.500209885,FALSE,6.332142084
4440,80.56839352,0.500209885,FALSE,6.332142084
4441,80.56839352,0.500209885,FALSE,6.332142084
4442,80.56839352,0.500209885,FALSE,6.332142084
4443,80.56839352,0.500209885,FALSE,6.332142084
4444,80.56839352,0.500209885,FALSE,6.332142084
4445,80.56839352,0.500209885,FALSE,6.332142084
4446,80.56839352,0.500209885,FALSE,6.332142084
4447,80.56839352,0.500209885,FALSE,6.332142084
4448,80.56839352,0.500209885,FALSE,6.332142084
4449,80.56839352,0.500209885,FALSE,6.332142084
4450,80.56839352,0.500209885,FALSE,6.332142084
4451,80.56839352,0.500209885,FALSE,6.332142084
4452,80.56839352,0.500209885,FALSE,6.332142084
4453,80.56839352,0.500209885,FALSE,6.332142084
4454,80.56839352,0.500209885,FALSE,6.332142084
4455,80.56839352,0.500209885,FALSE,6.332142084
4456,80.56839352,0.500209885,FALSE,6.332142084
4457,80.56839352,0.500209885,FALSE,6.332142084
4458,80.56839352,0.500209885,FALSE,6.332142084
4459,80.56839352,0.500209885,FALSE,6.332142084
4460,80.56839352,0.500209885,FALSE,6.332142084
4461,80.56839352,0.500209885,FALSE,6.332142084
4462,80.56839352,0.500209885,FALSE,6.332142084
4463,80.56839352,0.500209885,FALSE,6.332142084
4464,80.56839352,0.500209885,FALSE,6.332142084
4465,80.56839352,0.500209885,FALSE,6.332142084
4466,80.56839352,0.500209885,FALSE,6.332142084
4467,80.56839352,0.500209885,FALSE,6.332142084
4468,80.56839352,0.500209885,FALSE,6.332142084
4469,80.56839352,0.500209885,FALSE,6.332142084
4470,80.56839352,0.500209885,FALSE,6.332142084
4471,80.56839352,0.500209885,FALSE,6.332142084
4472,80.56839352,0.500209885,FALSE,6.332142084
4473,80.56839352,0.500209885,FALSE,6.332142084
4474,80.56839352,0.500209885,FALSE,6.332142084
4475,80.56839352,0.500209885,FALSE,6.332142084
4476,80.56839352,0.500209885,FALSE,6.332142084
4477,80.56839352,0.500209885,FALSE,6.332142084
4478,80.56839352,0.500209885,FALSE,6.332142084
4479,80.56839352,0.500209885,FALSE,6.332142084
4480,80.56839352,0.500209885,FALSE,6.332142084
4481,80.56839352,0.500209885,FALSE,6.332142084
4482,80.56839352,0.500209885,FALSE,6.332142084
4483,80.56839352,0.500209885,FALSE,6.332142084
4484,80.56839352,0.500209885,FALSE,6.332142084
4485,80.56839352,0.500209885,FALSE,6.332142084
4486,80.56839352,0.500209885,FALSE,6.332142084
4487,80.56839352,0.500209885,FALSE,6.332142084
4488,80.56839352,0.500209885,FALSE,6.332142084
4489,80.56839352,0.500209885,FALSE,6.332142084
4490,80.56839352,0.500209885,FALSE,6.332142084
4491,80.56839352,0.500209885,FALSE,6.332142084
4492,80.56839352,0.500209885,FALSE,6.332142084
4493,80.56839352,0.500209885,FALSE,6.332142084
4494,80.56839352,0.500209885,FALSE,6.332142084
4495,80.56839352,0.500209885,FALSE,6.332142084
4496,879.0035587,-0.171466419,FALSE,9.779725196
4497,80.63745429,-0.513732974,FALSE,6.333378189
4498,95.11052405,0.666724064,FALSE,6.57153308
4499,80.636781,-0.512383023,FALSE,6.333366143
4500,80.636781,-0.512383023,FALSE,6.333366143
4501,95.11297662,0.666250316,FALSE,6.571570282
4502,95.11288496,0.666240139,FALSE,6.571568891
4503,95.11287709,0.666239234,FALSE,6.571568772
4504,95.11277307,0.6662277,FALSE,6.571567194
4505,129.6066402,0.450472244,FALSE,7.017995824
4506,126.4908701,-0.516291187,FALSE,6.982889447
4507,80.63727167,-0.5104679,FALSE,6.333374921
4508,80.63727167,-0.5104679,FALSE,6.333374921
4509,80.63727167,-0.5104679,FALSE,6.333374921
4510,80.63727167,-0.5104679,FALSE,6.333374921
4511,80.63727167,-0.5104679,FALSE,6.333374921
4512,1143.049573,0.267004456,FALSE,10.15867226
4513,524.245365,0.27568493,FALSE,9.034098391
4514,238.3413159,0.345396794,FALSE,7.896885251
4515,80.63095754,-0.501645367,FALSE,6.33326195
4516,80.63095754,-0.501645367,FALSE,6.33326195
4517,80.63095754,-0.501645367,FALSE,6.33326195
4518,80.63095754,-0.501645367,FALSE,6.33326195
4519,80.63095754,-0.501645367,FALSE,6.33326195
4520,80.63095754,-0.501645367,FALSE,6.33326195
4521,80.63095754,-0.501645367,FALSE,6.33326195
4522,80.63095754,-0.501645367,FALSE,6.33326195
4523,80.63095754,-0.501645367,FALSE,6.33326195
4524,80.63095754,-0.501645367,FALSE,6.33326195
4525,80.63095754,-0.501645367,FALSE,6.33326195
4526,80.63095754,-0.501645367,FALSE,6.33326195
4527,80.63095754,-0.501645367,FALSE,6.33326195
4528,80.63095754,-0.501645367,FALSE,6.33326195
4529,80.63095754,-0.501645367,FALSE,6.33326195
4530,80.63095754,-0.501645367,FALSE,6.33326195
4531,80.63095754,-0.501645367,FALSE,6.33326195
4532,80.63095754,-0.501645367,FALSE,6.33326195
4533,80.63095754,-0.501645367,FALSE,6.33326195
4534,80.63095754,-0.501645367,FALSE,6.33326195
4535,80.63095754,-0.501645367,FALSE,6.33326195
4536,80.63095754,-0.501645367,FALSE,6.33326195
4537,80.63095754,-0.501645367,FALSE,6.33326195
4538,80.63095754,-0.501645367,FALSE,6.33326195
4539,80.63095754,-0.501645367,FALSE,6.33326195
4540,80.63095754,-0.501645367,FALSE,6.33326195
4541,80.63095754,-0.501645367,FALSE,6.33326195
4542,80.63095754,-0.501645367,FALSE,6.33326195
4543,80.63095754,-0.501645367,FALSE,6.33326195
4544,80.63095754,-0.501645367,FALSE,6.33326195
4545,80.63095754,-0.501645367,FALSE,6.33326195
4546,80.63095754,-0.501645367,FALSE,6.33326195
4547,80.63095754,-0.501645367,FALSE,6.33326195
4548,80.63095754,-0.501645367,FALSE,6.33326195
4549,80.63095754,-0.501645367,FALSE,6.33326195
4550,80.63095754,-0.501645367,FALSE,6.33326195
4551,80.63095754,-0.501645367,FALSE,6.33326195
4552,80.63095754,-0.501645367,FALSE,6.33326195
4553,80.63095754,-0.501645367,FALSE,6.33326195
4554,80.63095754,-0.501645367,FALSE,6.33326195
4555,80.63095754,-0.501645367,FALSE,6.33326195
4556,80.63095754,-0.501645367,FALSE,6.33326195
4557,80.63095754,-0.501645367,FALSE,6.33326195
4558,80.63095754,-0.501645367,FALSE,6.33326195
4559,80.63095754,-0.501645367,FALSE,6.33326195
4560,80.63095754,-0.501645367,FALSE,6.33326195
4561,80.63095754,-0.501645367,FALSE,6.33326195
4562,80.63095754,-0.501645367,FALSE,6.33326195
4563,80.63095754,-0.501645367,FALSE,6.33326195
4564,80.63095754,-0.501645367,FALSE,6.33326195
4565,80.63095754,-0.501645367,FALSE,6.33326195
4566,80.63095754,-0.501645367,FALSE,6.33326195
4567,80.63095754,-0.501645367,FALSE,6.33326195
4568,80.63095754,-0.501645367,FALSE,6.33326195
4569,80.63095754,-0.501645367,FALSE,6.33326195
4570,80.63095754,-0.501645367,FALSE,6.33326195
4571,80.63095754,-0.501645367,FALSE,6.33326195
4572,80.63095754,-0.501645367,FALSE,6.33326195
4573,80.63095754,-0.501645367,FALSE,6.33326195
4574,80.63095754,-0.501645367,FALSE,6.33326195
4575,80.63095754,-0.501645367,FALSE,6.33326195
4576,80.63095754,-0.501645367,FALSE,6.33326195
4577,80.63095754,-0.501645367,FALSE,6.33326195
4578,80.63095754,-0.501645367,FALSE,6.33326195
4579,80.63095754,-0.501645367,FALSE,6.33326195
4580,80.63095754,-0.501645367,FALSE,6.33326195
4581,80.63095754,-0.501645367,FALSE,6.33326195
4582,80.63095754,-0.501645367,FALSE,6.33326195
4583,80.63095754,-0.501645367,FALSE,6.33326195
4584,80.63095754,-0.501645367,FALSE,6.33326195
4585,80.63095754,-0.501645367,FALSE,6.33326195
4586,80.63095754,-0.501645367,FALSE,6.33326195
